generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
450         	10          	0.07123     	8.497e-05   	8.579e-05   	0.0001602   
455         	10          	0.09506     	4.267e-05   	0.0001935   	0.0001768   
460         	10          	0.07483     	3.673e-05   	0.0002268   	6.45e-05    
465         	10          	0.07788     	0.0001044   	0.0001204   	0.0001005   
470         	10          	0.07732     	0.0001489   	0.0002597   	1.729e-05   
475         	10          	0.06127     	7.659e-05   	0.0001452   	5.925e-05   
480         	10          	0.06002     	2.785e-05   	0.000237    	0.0001231   
485         	10          	0.05321     	6.015e-05   	0.0002218   	0.0001      
490         	10          	0.08129     	5.628e-05   	0.0002558   	0.0001738   
495         	10          	0.05935     	0.000174    	0.0003172   	3.234e-05   
500         	10          	0.06743     	5.442e-05   	0.0001192   	0.0001286   
505         	10          	0.07119     	0.0001363   	0.0001607   	0.0001101   
510         	10          	0.05893     	0.0001014   	0.000311    	0.0002405   
515         	10          	0.04739     	5.299e-05   	0.0003529   	7.062e-05   
520         	10          	0.05954     	0.0001284   	5.894e-05   	0.0001098   
525         	10          	0.07603     	3.798e-05   	9.18e-05    	4.669e-05   
530         	10          	0.04679     	6.635e-05   	0.0002016   	9.465e-05   
535         	10          	0.04045     	8.352e-05   	0.0002127   	0.0001038   
540         	10          	0.06621     	6.397e-05   	0.000277    	0.0001237   
545         	10          	0.07262     	9.113e-05   	5.657e-05   	3.491e-05   
550         	10          	0.06546     	8.393e-05   	0.0002374   	4.487e-05   
555         	10          	0.0469      	0.0001626   	0.0003835   	8.422e-05   
560         	10          	0.05888     	7.524e-05   	5.687e-05   	0.0001709   
565         	10          	0.04256     	7.918e-05   	0.0001317   	0.000125    
570         	10          	0.04251     	9.247e-05   	0.0003161   	0.0001135   
575         	10          	0.04222     	4.784e-05   	9.65e-05    	8.903e-05   
580         	10          	0.05836     	4.852e-05   	0.0001347   	4.202e-05   
585         	10          	0.03154     	7.753e-05   	0.0002237   	9.541e-05   
590         	10          	0.04482     	0.000228    	0.0002563   	3.676e-05   
595         	10          	0.05067     	0.0001845   	0.000458    	8.72e-05    
600         	10          	0.047       	6.293e-05   	0.0005935   	0.0001041   
605         	10          	0.05532     	6.501e-05   	0.00052     	0.0001122   
610         	10          	0.05507     	5.207e-05   	0.0002791   	0.0002239   
615         	10          	0.05125     	0.0001543   	0.0003536   	8.323e-05   
620         	10          	0.05833     	8.375e-05   	0.0001049   	5.765e-05   
625         	10          	0.05374     	3.86e-05    	0.0001646   	0.0001163   
630         	10          	0.05438     	8.4e-05     	0.0002412   	0.0001199   
635         	10          	0.04618     	4.215e-05   	8.862e-05   	9.805e-05   
640         	10          	0.04696     	5.84e-05    	0.0001325   	7.61e-05    
645         	10          	0.03619     	5.105e-05   	0.000385    	6.588e-05   
650         	10          	0.0366      	0.0001064   	0.0003862   	0.0001236   
655         	10          	0.03251     	6.572e-05   	0.0003719   	0.000124    
660         	10          	0.05575     	4.459e-05   	7.32e-05    	3.26e-05    
665         	10          	0.05869     	3.229e-05   	0.0001614   	4.905e-05   
670         	10          	0.03857     	6.633e-05   	0.000154    	0.0001139   
675         	10          	0.04275     	0.0002467   	0.0002698   	0.0002273   
680         	10          	0.05463     	0.0003879   	0.0001515   	0.0002334   
685         	10          	0.04908     	8.071e-05   	0.0002348   	9.405e-05   
690         	10          	0.04967     	2.226e-05   	0.0001188   	3.223e-05   
695         	10          	0.0555      	5.818e-05   	0.000164    	8.419e-05   
700         	10          	0.05597     	0.0001873   	0.00022     	8.511e-05   
705         	10          	0.06667     	7.203e-05   	0.0001491   	5.465e-05   
710         	10          	0.06267     	9.17e-05    	0.0003329   	0.0001582   
715         	10          	0.05689     	9.578e-05   	0.0002507   	8.307e-05   
720         	10          	0.06822     	8.222e-05   	8.607e-05   	4.732e-05   
725         	10          	0.07332     	3.897e-05   	0.0002207   	0.0001394   
730         	10          	0.05596     	9.421e-05   	0.0001425   	6.724e-05   
735         	10          	0.04189     	0.0001437   	0.0002745   	0.0001428   
740         	10          	0.04516     	0.0001053   	0.0002707   	6.794e-05   
745         	10          	0.05716     	9.47e-05    	0.0003635   	0.0001304   
750         	10          	0.05506     	0.0001291   	0.0005325   	0.000119    
755         	10          	0.06068     	3.361e-05   	0.0001797   	2.351e-05   
760         	10          	0.05339     	0.0001272   	0.0002507   	8.52e-05    
765         	10          	0.06027     	0.0001461   	0.0002392   	0.000102    
770         	10          	0.05622     	7.468e-05   	0.0003958   	8.485e-05   
775         	10          	0.05688     	8.521e-05   	0.0003091   	0.0001109   
780         	10          	0.06584     	5.128e-05   	0.0001587   	8.374e-05   
785         	10          	0.05361     	6.884e-05   	0.0002175   	7.752e-05   
790         	10          	0.06022     	0.0002069   	0.0001783   	9.858e-05   
795         	10          	0.06151     	9.831e-05   	0.0004739   	9.032e-05   
800         	10          	0.04589     	8.633e-05   	0.0003201   	8.635e-05   
805         	10          	0.06157     	0.0001796   	0.00059     	0.0002171   
810         	10          	0.07649     	0.000168    	0.0002876   	9.668e-05   
815         	10          	0.08988     	0.0001474   	0.0002348   	3.054e-05   
820         	10          	0.08243     	9.241e-05   	0.0002739   	0.0001613   
825         	10          	0.05793     	0.000185    	0.0002409   	0.0001182   
830         	10          	0.07469     	0.0001687   	0.000477    	9.548e-05   
835         	10          	0.06951     	0.0002554   	0.0001479   	0.0001321   
840         	10          	0.07675     	6.298e-05   	0.0001209   	8.926e-05   
845         	10          	0.1106      	8.518e-05   	0.0001561   	9.788e-05   
850         	10          	0.115       	2.729e-05   	0.0001059   	6.158e-05   
855         	10          	0.1067      	0.0001248   	0.0001008   	0.0002337   
860         	10          	0.09128     	5.625e-05   	0.0002196   	0.000144    
865         	10          	0.08641     	0.0001406   	0.0001536   	0.0001712   
870         	10          	0.08561     	9.898e-05   	0.0001686   	8.215e-05   
875         	10          	0.05745     	7.253e-05   	0.0001468   	0.0001479   
880         	10          	0.05506     	0.0001387   	0.0002194   	0.0002061   
885         	10          	0.07195     	0.0001035   	0.0002535   	0.0001157   
890         	10          	0.07208     	0.0001124   	0.0003762   	0.0001262   
895         	10          	0.05566     	8.965e-05   	0.0002379   	0.0002342   
900         	10          	0.0389      	7.994e-05   	0.0002455   	7.102e-05   
905         	10          	0.05307     	7.185e-05   	0.0003852   	8.043e-05   
910         	10          	0.04707     	0.0001202   	0.0003305   	5.491e-05   
915         	10          	0.04138     	6.846e-05   	0.0001235   	4.821e-05   
920         	10          	0.05011     	0.0001373   	0.0004935   	0.0001218   
925         	10          	0.05519     	9.936e-05   	0.0001992   	5.529e-05   
930         	10          	0.06306     	0.000135    	0.000619    	0.0001815   
935         	10          	0.0526      	5.753e-05   	0.0007951   	0.0002351   
940         	10          	0.06138     	0.0001135   	0.0004409   	7.149e-05   
945         	10          	0.07196     	8.362e-05   	0.0005101   	5.541e-05   
950         	10          	0.07671     	8.032e-05   	0.0005457   	0.0001226   
955         	10          	0.05514     	0.0002125   	0.0003039   	7.193e-05   
960         	10          	0.07407     	0.0001052   	0.0001985   	8.143e-05   
965         	10          	0.05821     	7.83e-05    	0.0003699   	3.382e-05   
970         	10          	0.05321     	6.166e-05   	0.0004485   	0.0001899   
975         	10          	0.06586     	8.417e-05   	0.0003127   	0.000217    
980         	10          	0.07157     	0.0002061   	0.0004348   	0.0001055   
985         	10          	0.04796     	0.0001835   	0.0002547   	6.444e-05   
990         	10          	0.04157     	5.579e-05   	0.000264    	7.476e-05   
995         	10          	0.02539     	8.407e-05   	0.0003597   	0.0001644   
1000        	10          	0.0313      	8.36e-05    	7.166e-05   	0.0001572   
1005        	10          	0.02897     	0.0001281   	0.0002091   	0.0001043   
1010        	10          	0.03928     	7.501e-05   	0.0001082   	5.861e-05   
1015        	10          	0.03766     	2.776e-05   	0.0004295   	0.0002427   
1020        	10          	0.05151     	6.639e-05   	0.0003056   	0.0001341   
1025        	10          	0.0434      	0.0002079   	0.0006755   	0.0002532   
1030        	10          	0.04745     	9.683e-05   	0.0005969   	7.529e-05   
1035        	10          	0.0399      	6.174e-05   	0.0002479   	7.886e-05   
1040        	10          	0.039       	7.682e-05   	0.0001229   	9.17e-05    
1045        	10          	0.04269     	0.0001748   	0.0002028   	9.315e-05   
1050        	10          	0.04278     	4.988e-05   	0.0002695   	7.817e-05   
1055        	10          	0.04484     	0.000174    	0.0002904   	0.00016     
1060        	10          	0.06404     	9.133e-05   	8.394e-05   	4.367e-05   
1065        	10          	0.07529     	0.0001303   	0.0002583   	0.0001036   
1070        	10          	0.0524      	0.0001035   	0.0003736   	5.932e-05   
1075        	10          	0.05372     	0.0001688   	0.0002459   	5.899e-05   
1080        	10          	0.05199     	0.0001864   	0.0003759   	3.222e-05   
1085        	10          	0.05854     	0.0001759   	0.0003857   	0.000167    
1090        	10          	0.0419      	7.058e-05   	0.0002311   	0.0001063   
1095        	10          	0.05225     	6.072e-05   	0.0001438   	9.521e-05   
1100        	10          	0.04021     	0.000103    	0.0001445   	0.0001859   
1105        	10          	0.04546     	0.0001128   	0.0002907   	8.446e-05   
1110        	10          	0.0353      	6.231e-05   	0.0009104   	0.0002424   
1115        	10          	0.04196     	0.0002084   	0.0003837   	0.0001475   
1120        	10          	0.03678     	8.078e-05   	0.0003376   	0.0001546   
1125        	10          	0.05234     	0.0001049   	0.0002599   	0.0001657   
1130        	10          	0.04808     	3.705e-05   	9.294e-05   	9.884e-05   
1135        	10          	0.0365      	0.0001029   	0.0004819   	0.000173    
1140        	10          	0.02673     	0.0001193   	0.000461    	0.0002353   
1145        	10          	0.03108     	0.0001655   	0.0003117   	4.406e-05   
1150        	10          	0.02461     	7.02e-05    	0.0002039   	6.477e-05   
1155        	10          	0.03017     	6.683e-05   	0.0002825   	0.000108    
1160        	10          	0.03073     	0.0001115   	0.0001611   	8.198e-05   
1165        	10          	0.03007     	0.0001683   	0.0003408   	0.0001954   
1170        	10          	0.03443     	8.165e-05   	0.000406    	0.0001987   
1175        	10          	0.04118     	0.0002904   	0.0002687   	0.0001215   
1180        	10          	0.04334     	5.31e-05    	0.0003193   	0.0001344   
1185        	10          	0.03495     	0.0001134   	0.0003647   	0.0003094   
1190        	10          	0.03234     	0.0001209   	0.0002497   	9.144e-05   
1195        	10          	0.03297     	0.000213    	0.0002445   	2.283e-05   
1200        	10          	0.02536     	3.735e-05   	0.0002175   	2.771e-05   
1205        	10          	0.03666     	0.0001353   	0.000332    	0.0001203   
1210        	10          	0.03025     	4.92e-05    	0.000226    	0.0001701   
1215        	10          	0.03914     	0.0001078   	0.0002145   	9.977e-05   
1220        	10          	0.05693     	5.843e-05   	0.0001795   	0.0001065   
1225        	10          	0.04316     	0.000224    	0.0002457   	0.0002686   
1230        	10          	0.03511     	0.0001188   	0.0003744   	0.0003289   
1235        	10          	0.04179     	0.0002762   	0.0002361   	8.867e-05   
