replicate   	generation  	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1           	752         	3.167       	0.03315     	0.0607      	0.02497     
1           	756         	3.017       	0.04702     	0.07473     	0.03494     
1           	760         	2.95        	0.02835     	0.07207     	0.05211     
1           	764         	3           	0.02118     	0.05429     	0.03279     
1           	768         	3.033       	0.03622     	0.07362     	0.02749     
1           	772         	2.85        	0.02925     	0.04435     	0.003813    
1           	776         	2.95        	0.02461     	0.08006     	0.02378     
1           	780         	2.933       	0.03927     	0.08661     	0.01002     
1           	784         	2.9         	0.01569     	0.04754     	0.01763     
1           	788         	3.033       	0.009455    	0.02433     	0.009582    
1           	792         	2.95        	0.02148     	0.02988     	0.0216      
1           	796         	2.867       	0.007077    	0.02352     	0.01368     
1           	800         	2.967       	0.009811    	0.04624     	0.01332     
1           	804         	3.05        	0.008119    	0.0425      	0.02173     
1           	808         	2.9         	0.01166     	0.03182     	0.002787    
1           	812         	2.883       	0.006323    	0.02681     	0.01461     
1           	816         	2.817       	0.006703    	0.02687     	0.02802     
1           	820         	2.717       	0.01713     	0.04396     	0.004937    
1           	824         	2.8         	0.02947     	0.07245     	0.0325      
1           	828         	2.85        	0.02424     	0.03134     	0.0341      
1           	832         	2.75        	0.02051     	0.03905     	0.02596     
1           	836         	2.933       	0.01266     	0.03227     	0.02914     
1           	840         	3.017       	0.04842     	0.05517     	0.01816     
1           	844         	3.017       	0.006288    	0.03188     	0.02423     
1           	848         	2.933       	0.03157     	0.03293     	0.03185     
1           	852         	2.933       	0.03021     	0.04906     	0.04569     
1           	856         	2.967       	0.0209      	0.02923     	0.02409     
1           	860         	2.883       	0.03265     	0.05673     	0.02434     
1           	864         	2.917       	0.01322     	0.03052     	0.01383     
1           	868         	3           	0.02781     	0.04106     	0.02293     
1           	872         	2.983       	0.02247     	0.03479     	0.01298     
1           	876         	2.967       	0.03044     	0.05362     	0.0123      
1           	880         	2.983       	0.05501     	0.07611     	0.02614     
1           	884         	3           	0.03425     	0.06554     	0.02639     
1           	888         	3.017       	0.0141      	0.05844     	0.02392     
1           	892         	3.017       	0.01188     	0.04324     	0.01256     
1           	896         	2.967       	0.02029     	0.05219     	0.01129     
1           	900         	3.167       	0.005426    	0.02054     	0.01611     
1           	904         	2.95        	0.01815     	0.01769     	0.02467     
1           	908         	3.117       	0.01174     	0.02603     	0.01135     
1           	912         	3.033       	0.03047     	0.02092     	0.007839    
1           	916         	2.983       	0.03112     	0.04738     	0.02707     
1           	920         	2.967       	0.02393     	0.04574     	0.01156     
1           	924         	2.95        	0.02767     	0.07795     	0.009661    
1           	928         	3.017       	0.03444     	0.04818     	0.0168      
1           	932         	3.017       	0.009825    	0.01756     	0.02065     
1           	936         	3.083       	0.01761     	0.03129     	0.006452    
1           	940         	3.067       	0.01839     	0.03845     	0.01765     
1           	944         	3.05        	0.02127     	0.02299     	0.007796    
1           	948         	3.117       	0.03693     	0.0647      	0.03213     
1           	952         	2.983       	0.01914     	0.03892     	0.00523     
1           	956         	2.967       	0.02285     	0.03521     	0.02292     
1           	960         	3.1         	0.02432     	0.03969     	0.02348     
1           	964         	2.933       	0.01664     	0.05704     	0.03845     
1           	968         	3.133       	0.007498    	0.02128     	0.003959    
1           	972         	3.083       	0.01051     	0.04738     	0.03107     
1           	976         	3.133       	0.03837     	0.05448     	0.02398     
1           	980         	3.05        	0.03066     	0.06169     	0.02498     
1           	984         	2.983       	0.02342     	0.06628     	0.01842     
1           	988         	2.817       	0.0397      	0.06055     	0.01453     
1           	992         	2.833       	0.0331      	0.0388      	0.02287     
1           	996         	2.783       	0.009206    	0.04665     	0.0302      
1           	1000        	2.883       	0.01196     	0.03871     	0.02062     
1           	1004        	2.917       	0.02323     	0.04059     	0.02587     
1           	1008        	2.867       	0.00729     	0.04589     	0.02454     
1           	1012        	2.85        	0.02381     	0.01965     	0.01827     
1           	1016        	2.867       	0.03017     	0.02729     	0.008238    
1           	1020        	2.817       	0.03711     	0.02053     	0.03956     
1           	1024        	2.95        	0.004815    	0.03836     	0.01271     
1           	1028        	3.083       	0.0149      	0.02858     	0.005308    
1           	1032        	2.917       	0.006322    	0.01304     	0.002946    
1           	1036        	2.833       	0.0128      	0.01481     	0.005283    
1           	1040        	2.933       	0.01403     	0.03152     	0.007166    
1           	1044        	2.983       	0.0256      	0.03775     	0.02139     
1           	1048        	2.95        	0.01097     	0.03523     	0.026       
1           	1052        	2.867       	0.02013     	0.03718     	0.007285    
1           	1056        	2.9         	0.0291      	0.06027     	0.03565     
1           	1060        	2.85        	0.02167     	0.06482     	0.02512     
1           	1064        	2.883       	0.01165     	0.0268      	0.009022    
1           	1068        	2.783       	0.0106      	0.03823     	0.0243      
1           	1072        	2.883       	0.008033    	0.0178      	0.01034     
