generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
445         	10          	0.08766     	5.659e-05   	0.0002839   	0.0001543   
450         	10          	0.07567     	6.783e-05   	0.000359    	0.0001045   
455         	10          	0.08218     	0.0001316   	0.0002175   	2.746e-05   
460         	10          	0.07638     	6.672e-05   	0.0001595   	7.592e-05   
465         	10          	0.1134      	2.269e-05   	0.0001085   	0.0001255   
470         	10          	0.1028      	3.777e-05   	0.0001868   	4.648e-05   
475         	10          	0.09869     	3.046e-05   	7.01e-05    	3.738e-05   
480         	10          	0.08162     	2.39e-05    	0.0002645   	8.088e-05   
485         	10          	0.09589     	9.976e-05   	0.0003113   	6.724e-05   
490         	10          	0.1101      	3.953e-05   	0.0001782   	1.985e-05   
495         	10          	0.08907     	0.0001165   	0.0001463   	2.52e-05    
500         	10          	0.0906      	0.0001228   	0.0002661   	2.943e-05   
505         	10          	0.09789     	4.214e-05   	0.0002886   	1.867e-05   
510         	10          	0.07332     	5.867e-05   	0.0002916   	7.238e-05   
515         	10          	0.06907     	9.124e-05   	0.0002324   	3.438e-05   
520         	10          	0.05311     	9.21e-05    	0.0002298   	5.575e-05   
525         	10          	0.06457     	6.384e-05   	0.0002612   	8.292e-05   
530         	10          	0.08214     	0.0001128   	0.0003825   	0.000128    
535         	10          	0.05962     	0.0001235   	0.0001791   	5.559e-05   
540         	10          	0.07351     	5.635e-05   	0.0004845   	9.199e-05   
545         	10          	0.08572     	4.221e-05   	0.0001415   	7.344e-05   
550         	10          	0.07251     	0.000136    	0.0003345   	3.157e-05   
555         	10          	0.07895     	5.477e-05   	0.0002327   	3.696e-05   
560         	10          	0.08323     	8.835e-05   	0.0004041   	0.0001229   
565         	10          	0.07777     	8.289e-05   	0.0001663   	9.983e-05   
570         	10          	0.06979     	0.0001368   	0.0001006   	3.996e-05   
575         	10          	0.09467     	3.817e-05   	0.0001288   	6.495e-05   
580         	10          	0.09195     	7.091e-05   	0.0002366   	0.0001836   
585         	10          	0.09308     	0.000149    	0.0001197   	0.000108    
590         	10          	0.08811     	7.517e-05   	8.71e-05    	0.0001125   
595         	10          	0.1028      	0.0001079   	0.0001499   	0.000101    
600         	10          	0.08589     	7.82e-05    	0.0003191   	0.0001686   
605         	10          	0.06811     	7.054e-05   	0.0001711   	8.443e-05   
610         	10          	0.08666     	5.92e-05    	8.801e-05   	4.813e-05   
615         	10          	0.1002      	7.991e-05   	8.042e-05   	0.0002366   
620         	10          	0.09679     	0.0001017   	5.74e-05    	7.288e-05   
625         	10          	0.1091      	0.0001303   	0.0001588   	9.091e-05   
630         	10          	0.09217     	3.614e-05   	0.0001314   	6.276e-05   
635         	10          	0.08589     	9.605e-05   	0.0002314   	0.0001031   
640         	10          	0.08777     	0.0001091   	0.0001616   	4.596e-05   
645         	10          	0.07711     	0.0001052   	0.0001388   	6.287e-05   
650         	10          	0.06134     	5.433e-05   	0.0003141   	0.0002655   
655         	10          	0.07462     	5.798e-05   	8.005e-05   	3.883e-05   
660         	10          	0.07051     	7.118e-05   	0.0002632   	7.627e-05   
665         	10          	0.07511     	0.0001464   	0.0004784   	0.0001069   
670         	10          	0.07351     	0.0001413   	0.0001453   	8.97e-05    
675         	10          	0.07004     	0.0001083   	0.000191    	0.00012     
680         	10          	0.07285     	5.366e-05   	0.0001612   	2.507e-05   
685         	10          	0.08507     	5.617e-05   	0.0002014   	5.752e-05   
690         	10          	0.08456     	8.236e-05   	0.0001744   	5.685e-05   
695         	10          	0.07011     	8.253e-05   	0.0001199   	9.042e-05   
700         	10          	0.08        	8.235e-05   	6.005e-05   	6.035e-05   
705         	10          	0.05997     	3.052e-05   	0.000354    	0.0002343   
710         	10          	0.05377     	0.000195    	0.0002442   	7.695e-05   
715         	10          	0.07204     	4.303e-05   	0.0001875   	6.294e-05   
720         	10          	0.07304     	8.25e-05    	7.87e-05    	9.988e-05   
725         	10          	0.06422     	0.0001156   	0.0004246   	0.0001498   
730         	10          	0.1029      	0.0001209   	0.0003831   	8.131e-05   
735         	10          	0.05984     	5.057e-05   	3.602e-05   	4.554e-05   
740         	10          	0.05666     	0.0001448   	0.0002216   	7.118e-05   
745         	10          	0.06011     	0.0001187   	0.0001835   	8.606e-05   
750         	10          	0.07391     	8.318e-05   	0.0001537   	9.97e-05    
755         	10          	0.05983     	0.0001089   	3.285e-05   	0.0001963   
760         	10          	0.06447     	0.0001668   	0.0001664   	0.0001659   
765         	10          	0.08534     	0.0001103   	0.0001368   	0.0001203   
770         	10          	0.07422     	0.0001011   	0.0003577   	6.771e-05   
775         	10          	0.07011     	0.0001088   	0.0003581   	7.252e-05   
