replicate   	generation  	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1           	436         	3.75        	0.03691     	0.07059     	0.02643     
1           	440         	3.733       	0.04853     	0.06616     	0.01156     
1           	444         	3.733       	0.04742     	0.06815     	0.01711     
1           	448         	3.883       	0.04773     	0.07257     	0.01367     
1           	452         	3.733       	0.05002     	0.07665     	0.02217     
1           	456         	3.9         	0.01429     	0.04049     	0.01763     
1           	460         	3.867       	0.02203     	0.07368     	0.02794     
1           	464         	3.8         	0.01783     	0.05092     	0.009966    
1           	468         	3.783       	0.02243     	0.04279     	0.02909     
1           	472         	3.583       	0.0261      	0.06188     	0.004584    
1           	476         	3.6         	0.009051    	0.05024     	0.03162     
1           	480         	3.65        	0.01727     	0.02645     	0.02987     
1           	484         	3.583       	0.01312     	0.04181     	0.008321    
1           	488         	3.617       	0.02523     	0.05238     	0.02585     
1           	492         	3.717       	0.02574     	0.05429     	0.02877     
1           	496         	3.7         	0.01465     	0.0636      	0.02909     
1           	500         	3.65        	0.02359     	0.03505     	0.02277     
1           	504         	3.65        	0.01465     	0.03701     	0.01563     
1           	508         	3.85        	0.01413     	0.05183     	0.02415     
1           	512         	3.867       	0.01682     	0.05471     	0.02656     
1           	516         	3.783       	0.01655     	0.0548      	0.02856     
1           	520         	3.733       	0.00763     	0.03304     	0.03633     
1           	524         	3.633       	0.02168     	0.03119     	0.02192     
1           	528         	3.65        	0.02423     	0.03865     	0.01516     
1           	532         	3.617       	0.02104     	0.04236     	0.02706     
1           	536         	3.567       	0.02724     	0.02504     	0.02008     
1           	540         	3.5         	0.01704     	0.04225     	0.03568     
1           	544         	3.633       	0.01637     	0.0487      	0.01569     
1           	548         	3.667       	0.02349     	0.05104     	0.0203      
1           	552         	3.6         	0.01772     	0.04387     	0.0369      
1           	556         	3.6         	0.02025     	0.06402     	0.02793     
1           	560         	3.533       	0.01284     	0.04924     	0.02172     
1           	564         	3.533       	0.01808     	0.03688     	0.0112      
1           	568         	3.7         	0.02124     	0.03724     	0.01215     
1           	572         	3.533       	0.01103     	0.03844     	0.02373     
1           	576         	3.417       	0.006069    	0.03359     	0.009256    
1           	580         	3.617       	0.003356    	0.04004     	0.009611    
1           	584         	3.55        	0.01094     	0.04578     	0.03353     
1           	588         	3.617       	0.01378     	0.05422     	0.04662     
1           	592         	3.533       	0.03367     	0.05337     	0.02425     
1           	596         	3.55        	0.02718     	0.03817     	0.01634     
1           	600         	3.567       	0.01722     	0.05016     	0.01568     
1           	604         	3.45        	0.03537     	0.03882     	0.008798    
1           	608         	3.267       	0.02704     	0.06569     	0.03202     
1           	612         	3.333       	0.02183     	0.05365     	0.04513     
1           	616         	3.333       	0.02948     	0.0387      	0.02331     
1           	620         	3.217       	0.01949     	0.05063     	0.008433    
1           	624         	3.317       	0.03199     	0.05542     	0.01809     
1           	628         	3.25        	0.01415     	0.07514     	0.04564     
1           	632         	3.233       	0.04226     	0.08627     	0.03188     
1           	636         	3.183       	0.04363     	0.05078     	0.04141     
1           	640         	3.183       	0.04122     	0.05426     	0.01438     
1           	644         	3.1         	0.02123     	0.05484     	0.02584     
1           	648         	3.167       	0.01568     	0.03349     	0.02021     
1           	652         	3.2         	0.01876     	0.02729     	0.01817     
1           	656         	3.067       	0.02007     	0.04682     	0.008208    
1           	660         	3.183       	0.02233     	0.03465     	0.01886     
1           	664         	3.033       	0.04741     	0.06641     	0.01598     
1           	668         	2.95        	0.03708     	0.05366     	0.02564     
1           	672         	2.9         	0.00326     	0.02801     	0.0232      
1           	676         	2.967       	0.02522     	0.04949     	0.01662     
1           	680         	3.033       	0.02002     	0.06837     	0.04379     
1           	684         	3.033       	0.001813    	0.05836     	0.04458     
1           	688         	3.033       	0.0172      	0.06747     	0.01575     
1           	692         	3.033       	0.01253     	0.04607     	0.02601     
1           	696         	2.983       	0.04686     	0.04507     	0.01045     
1           	700         	3.017       	0.03349     	0.05676     	0.008193    
1           	704         	2.9         	0.01275     	0.03557     	0.02459     
1           	708         	2.833       	0.03202     	0.06434     	0.02631     
1           	712         	2.783       	0.01944     	0.05394     	0.02012     
1           	716         	2.95        	0.02809     	0.04314     	0.02186     
1           	720         	2.833       	0.01108     	0.05829     	0.0374      
1           	724         	2.85        	0.02822     	0.06911     	0.03945     
1           	728         	2.85        	0.02782     	0.06341     	0.01927     
1           	732         	2.967       	0.0202      	0.04353     	0.04234     
1           	736         	2.883       	0.01321     	0.04329     	0.02119     
1           	740         	2.967       	0.003505    	0.03498     	0.02555     
1           	744         	2.883       	0.009215    	0.04375     	0.02289     
1           	748         	2.917       	0.02635     	0.05657     	0.02272     
1           	752         	2.883       	0.02076     	0.03775     	0.01459     
1           	756         	2.867       	0.02657     	0.0617      	0.02232     
1           	760         	2.817       	0.03087     	0.04544     	0.04603     
