replicate   	generation  	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1           	1064        	7.517       	0.001262    	0.006607    	0.003985    
1           	1068        	7.6         	0.0004301   	0.006015    	0.001324    
1           	1072        	7.35        	0.002937    	0.01494     	0.006391    
1           	1076        	7.533       	0.004699    	0.009797    	0.00313     
1           	1080        	7.4         	0.002877    	0.01016     	0.00406     
1           	1084        	7.333       	0.003598    	0.01358     	0.00789     
1           	1088        	7.183       	0.009649    	0.01358     	0.001496    
1           	1092        	7.267       	0.007685    	0.007922    	0.003632    
1           	1096        	7.1         	0.006076    	0.003202    	0.004822    
1           	1100        	7.45        	0.002717    	0.01033     	0.00532     
1           	1104        	7.167       	0.00987     	0.008203    	0.00146     
1           	1108        	7.25        	0.001542    	0.01638     	0.004869    
1           	1112        	7.15        	0.007097    	0.005363    	0.009487    
1           	1116        	7.517       	0.0078      	0.01365     	0.003027    
1           	1120        	7.283       	0.003353    	0.01463     	0.01027     
1           	1124        	7.45        	0.006323    	0.01112     	-0.0003442  
1           	1128        	7.25        	0.001247    	0.01509     	-0.00021    
1           	1132        	7.183       	0.01596     	0.02526     	0.007116    
1           	1136        	7.067       	0.00171     	0.007229    	0.004248    
1           	1140        	7.217       	0.002594    	0.01658     	0.002419    
1           	1144        	7.233       	0.007655    	0.008413    	0.001994    
1           	1148        	7.2         	0.002222    	0.004527    	0.003283    
1           	1152        	7           	0.01842     	0.01814     	0.007772    
1           	1156        	7.35        	0.002828    	0.004678    	-0.0002666  
1           	1160        	7.133       	-0.000557   	-0.001583   	0.005413    
1           	1164        	7.383       	0.001332    	0.007138    	-0.001555   
1           	1168        	7.1         	0.008841    	0.004916    	0.009019    
1           	1172        	7.117       	0.002827    	0.009794    	0.006475    
1           	1176        	7.333       	0.003181    	0.009056    	0.004611    
1           	1180        	7.183       	0.006761    	0.008027    	0.001469    
1           	1184        	7.15        	-0.001233   	0.006303    	0.001103    
1           	1188        	7.15        	0.00395     	0.00744     	0.001388    
1           	1192        	7.317       	0.004788    	0.01223     	-9.509e-05  
1           	1196        	7.167       	0.005548    	0.004496    	0.00252     
1           	1200        	7.25        	-0.0003397  	0.01436     	0.003802    
1           	1204        	7.133       	0.004012    	0.01034     	0.001514    
1           	1208        	7.167       	0.001612    	0.01717     	0.001511    
1           	1212        	7.033       	0.002639    	0.01273     	0.007562    
1           	1216        	7.167       	0.01448     	0.01885     	0.004557    
1           	1220        	6.933       	0.003684    	0.009303    	0.0001593   
1           	1224        	7.267       	0.005516    	0.007417    	0.0005284   
1           	1228        	7.25        	0.002599    	0.01333     	0.007352    
1           	1232        	7.067       	0.0009853   	0.01499     	0.007703    
1           	1236        	7.05        	0.008427    	0.01292     	0.005181    
1           	1240        	7.183       	0.00696     	0.008889    	0.004911    
1           	1244        	7.15        	0.001825    	0.01417     	0.003756    
1           	1248        	6.917       	0.00971     	0.01828     	0.01078     
1           	1252        	6.9         	0.005579    	0.0116      	0.002552    
1           	1256        	6.917       	-0.001694   	0.01665     	0.008238    
1           	1260        	6.85        	0.003399    	0.008434    	0.005058    
1           	1264        	6.817       	0.004044    	0.01132     	0.00907     
1           	1268        	6.917       	-0.001321   	0.002942    	0.002713    
1           	1272        	6.85        	-0.0008565  	0.005396    	0.008138    
1           	1276        	6.833       	0.0007472   	0.009043    	0.002163    
1           	1280        	6.667       	0.008822    	0.009612    	0.00155     
1           	1284        	6.783       	-0.0001432  	0.006299    	0.01038     
1           	1288        	6.783       	0.00128     	0.005116    	0.004368    
1           	1292        	6.75        	0.001272    	0.006063    	0.008026    
1           	1296        	6.683       	0.006876    	0.005888    	0.001374    
1           	1300        	6.583       	0.006142    	0.002753    	0.004996    
1           	1304        	6.75        	0.00105     	0.00743     	0.007368    
1           	1308        	6.733       	0.002812    	0.01302     	0.008423    
1           	1312        	6.6         	0.007385    	0.01345     	0.004852    
1           	1316        	6.533       	0.002606    	0.006139    	-0.0007311  
1           	1320        	6.667       	0.007554    	0.0138      	0.003668    
1           	1324        	6.8         	0.003657    	0.007304    	0.0009532   
1           	1328        	6.633       	0.01353     	0.006817    	0.005913    
1           	1332        	6.667       	0.006771    	0.01466     	0.004993    
1           	1336        	6.817       	0.01127     	0.01048     	0.009289    
1           	1340        	6.65        	0.006827    	0.006962    	0.002583    
1           	1344        	6.617       	0.008424    	0.01467     	0.007566    
1           	1348        	6.6         	0.007945    	0.01216     	0.00477     
1           	1352        	6.633       	0.01063     	0.01367     	0.0001872   
1           	1356        	6.617       	0.005675    	0.01032     	0.001755    
1           	1360        	6.683       	-0.001853   	0.005745    	0.002771    
1           	1364        	6.567       	0.001983    	0.005173    	0.002139    
1           	1368        	6.517       	0.01205     	0.004986    	0.007733    
1           	1372        	6.45        	0.007407    	0.01796     	0.0006036   
1           	1376        	6.583       	0.005064    	0.01057     	0.006439    
1           	1380        	6.367       	0.009309    	0.009642    	0.01268     
