generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
435         	10          	0.08451     	1.665e-05   	4.156e-06   	3.918e-06   
440         	10          	0.04357     	6.204e-06   	1.44e-05    	2.355e-06   
445         	10          	0.08673     	3.941e-06   	1.325e-05   	4.882e-06   
450         	10          	0.05339     	3.025e-06   	2.535e-05   	3.492e-06   
455         	10          	0.07649     	9.487e-06   	9.612e-06   	6.047e-06   
460         	10          	0.08704     	7.233e-06   	1.582e-05   	1.09e-05    
465         	10          	0.06616     	4.321e-06   	8.898e-06   	1.269e-05   
470         	10          	0.0884      	3.91e-06    	8.972e-06   	3.396e-06   
475         	10          	0.07246     	8.74e-06    	4.44e-06    	1.011e-05   
480         	10          	0.06262     	9.412e-06   	6.852e-06   	7.251e-06   
485         	10          	0.09041     	8.914e-06   	5.488e-06   	6.896e-06   
490         	10          	0.0838      	4.608e-06   	1.046e-05   	4.298e-06   
495         	10          	0.05338     	2.345e-06   	6.726e-06   	6.121e-06   
500         	10          	0.04414     	5.016e-06   	1.125e-05   	4.125e-06   
505         	10          	0.073       	7.052e-06   	1.033e-05   	9.111e-06   
510         	10          	0.04934     	1.241e-05   	1.11e-05    	5.25e-06    
515         	10          	0.05933     	7.124e-06   	1.944e-05   	9.583e-06   
520         	10          	0.0458      	2.163e-06   	1.51e-05    	1.167e-05   
525         	10          	0.08062     	7.047e-06   	8.971e-06   	7.275e-06   
530         	10          	0.06793     	4.421e-06   	2.128e-05   	5.833e-06   
535         	10          	0.06718     	6.732e-06   	6.85e-06    	5.631e-06   
540         	10          	0.06045     	3.343e-06   	1.199e-05   	6.143e-06   
545         	10          	0.08223     	8.227e-06   	5.199e-06   	5.354e-06   
550         	10          	0.05916     	9.188e-06   	2.433e-05   	1.771e-05   
555         	10          	0.07982     	5.958e-06   	8.581e-06   	1.096e-05   
560         	10          	0.09996     	1.358e-05   	3.613e-05   	1.098e-05   
565         	10          	0.06429     	7.875e-06   	3.006e-06   	2.044e-06   
570         	10          	0.09896     	7.508e-06   	2.931e-05   	5.639e-06   
575         	10          	0.08278     	1.098e-05   	1.308e-05   	3.513e-06   
580         	10          	0.08484     	1.104e-05   	1.428e-05   	6.945e-06   
585         	10          	0.06162     	4.905e-06   	1.023e-05   	7.506e-06   
590         	10          	0.03934     	1.247e-05   	1.323e-05   	3.955e-06   
595         	10          	0.02607     	7.658e-06   	1.807e-05   	7.382e-06   
600         	10          	0.06341     	6.795e-06   	9.367e-06   	8.572e-06   
605         	10          	0.03336     	7.426e-06   	1.187e-05   	1.351e-05   
610         	10          	0.04772     	5.404e-06   	1.966e-05   	1.275e-05   
615         	10          	0.03084     	8.968e-06   	6.657e-06   	8.911e-06   
620         	10          	0.06516     	1.666e-05   	1.139e-05   	8.442e-06   
625         	10          	0.045       	1.068e-05   	8.663e-06   	1.251e-05   
630         	10          	0.04478     	9.436e-06   	1.394e-05   	5.21e-06    
635         	10          	0.05603     	5.869e-06   	5.424e-06   	5.475e-06   
640         	10          	0.02407     	2.876e-06   	4.876e-06   	7.609e-06   
645         	10          	0.03338     	1.215e-05   	6.868e-06   	6.014e-06   
650         	10          	0.02594     	6.992e-06   	5.449e-06   	7.625e-06   
655         	10          	0.01443     	8.833e-06   	2.134e-05   	4.724e-06   
660         	10          	0.02095     	1.001e-05   	1.121e-05   	7.958e-06   
665         	10          	0.05294     	4.448e-06   	7.894e-06   	2.817e-06   
670         	10          	0.0206      	9.292e-06   	1.367e-05   	2.925e-06   
675         	10          	0.04016     	1.15e-05    	1.03e-05    	6.724e-06   
680         	10          	0.02677     	5.527e-06   	1.875e-05   	7.506e-06   
685         	10          	0.01456     	5.768e-06   	1.252e-05   	8.994e-06   
690         	10          	0.01334     	5.313e-06   	1.659e-05   	6.896e-06   
695         	10          	0.02684     	6.294e-06   	2.002e-05   	6.302e-06   
700         	10          	0.02968     	6.527e-06   	7.489e-06   	7.016e-06   
705         	10          	0.02793     	1.205e-05   	3.699e-06   	1.467e-05   
710         	10          	0.01308     	8.302e-06   	1.382e-05   	4.755e-06   
715         	10          	0.009044    	8.394e-06   	3.345e-05   	1.796e-05   
720         	10          	0.01784     	5.352e-06   	1.237e-05   	9.005e-06   
725         	10          	0.007433    	7.546e-06   	1.089e-05   	9.534e-06   
730         	10          	0.0226      	5.397e-06   	1.191e-05   	7.601e-06   
735         	10          	0.04596     	5.482e-06   	7.552e-06   	7.201e-06   
740         	10          	0.04518     	1.119e-05   	1.404e-05   	6.889e-06   
