replicate   	generation  	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1           	545         	4.917       	0.03838     	0.06501     	0.02373     
1           	550         	4.967       	0.04749     	0.06933     	0.03045     
1           	555         	4.817       	0.04101     	0.07415     	0.02712     
1           	560         	4.883       	0.03402     	0.06074     	0.01611     
1           	565         	4.867       	0.01975     	0.04906     	0.01384     
1           	570         	4.833       	0.04106     	0.05592     	0.01969     
1           	575         	4.717       	0.02617     	0.0425      	0.01983     
1           	580         	4.767       	0.02529     	0.04934     	0.01894     
1           	585         	4.683       	0.02093     	0.04241     	0.04439     
1           	590         	4.817       	0.02115     	0.05373     	0.02914     
1           	595         	4.75        	0.01265     	0.04046     	0.02172     
1           	600         	4.683       	0.02626     	0.04808     	0.03158     
1           	605         	4.9         	0.02655     	0.058       	0.03023     
1           	610         	4.883       	0.01647     	0.03562     	0.01701     
1           	615         	4.7         	0.01691     	0.03475     	0.01296     
1           	620         	4.65        	0.03503     	0.05326     	0.02127     
1           	625         	4.783       	0.01934     	0.04732     	0.02869     
1           	630         	4.683       	0.02526     	0.05366     	0.027       
1           	635         	4.483       	0.02589     	0.05651     	0.02989     
1           	640         	4.6         	0.01341     	0.05182     	0.03965     
1           	645         	4.65        	0.02173     	0.07279     	0.03601     
1           	650         	4.633       	0.03003     	0.06481     	0.02935     
1           	655         	4.55        	0.049       	0.08896     	0.04202     
1           	660         	4.617       	0.03448     	0.07176     	0.03678     
1           	665         	4.517       	0.0145      	0.06523     	0.02462     
1           	670         	4.467       	0.03168     	0.05584     	0.02716     
1           	675         	4.45        	0.02091     	0.05191     	0.01591     
1           	680         	4.533       	0.01603     	0.07016     	0.02573     
1           	685         	4.567       	0.02792     	0.05471     	0.00873     
1           	690         	4.617       	0.02609     	0.05074     	0.02772     
1           	695         	4.517       	0.02751     	0.05903     	0.02006     
1           	700         	4.55        	0.01907     	0.06513     	0.03165     
1           	705         	4.483       	0.01998     	0.05487     	0.01045     
1           	710         	4.45        	0.02427     	0.05607     	0.02084     
1           	715         	4.317       	0.01897     	0.04742     	0.01846     
1           	720         	4.317       	0.03073     	0.04426     	0.01061     
1           	725         	4.35        	0.03728     	0.05948     	0.01045     
1           	730         	4.333       	0.01956     	0.04273     	0.01805     
1           	735         	4.2         	0.01545     	0.05338     	0.0139      
1           	740         	4.367       	0.02219     	0.06382     	0.02707     
1           	745         	4.183       	0.02365     	0.05711     	0.0256      
1           	750         	4.333       	0.02236     	0.04786     	0.02248     
1           	755         	4.25        	0.02216     	0.04598     	0.02516     
1           	760         	4.117       	0.03292     	0.04744     	0.02097     
1           	765         	4.183       	0.03536     	0.03947     	0.02804     
1           	770         	4.15        	0.02565     	0.05534     	0.03375     
1           	775         	4.35        	0.01806     	0.03381     	0.02936     
1           	780         	4.217       	0.0244      	0.06186     	0.04209     
1           	785         	4.15        	0.03385     	0.04813     	0.0291      
1           	790         	4.033       	0.02924     	0.06418     	0.04452     
1           	795         	4.15        	0.03309     	0.05413     	0.0119      
1           	800         	4.2         	0.03605     	0.04981     	0.01874     
1           	805         	4.067       	0.02883     	0.05845     	0.02512     
1           	810         	4.117       	0.04042     	0.07052     	0.02303     
1           	815         	4.233       	0.03107     	0.06084     	0.01577     
1           	820         	4.267       	0.01905     	0.04866     	0.02604     
1           	825         	4.183       	0.01197     	0.0525      	0.02855     
1           	830         	4.267       	0.02037     	0.05309     	0.02098     
1           	835         	4.233       	0.02232     	0.06221     	0.02524     
1           	840         	4.367       	0.02717     	0.05445     	0.02399     
1           	845         	4.083       	0.009321    	0.05108     	0.04262     
1           	850         	4.15        	0.02096     	0.0492      	0.03979     
1           	855         	4.3         	0.03353     	0.05957     	0.04524     
1           	860         	4.2         	0.0334      	0.04992     	0.06576     
1           	865         	4.15        	0.04043     	0.06031     	0.0448      
1           	870         	4.267       	0.01856     	0.05458     	0.02523     
1           	875         	4.217       	0.01852     	0.04551     	0.02916     
1           	880         	4.133       	0.01871     	0.05488     	0.02596     
1           	885         	4.1         	0.02259     	0.04779     	0.02256     
1           	890         	4.05        	0.03399     	0.05238     	0.0258      
1           	895         	4.033       	0.04294     	0.06537     	0.01439     
1           	900         	4.017       	0.04413     	0.06006     	0.02445     
1           	905         	4.133       	0.0296      	0.05001     	0.01472     
1           	910         	4.183       	0.03309     	0.08156     	0.03848     
1           	915         	4.083       	0.02578     	0.07842     	0.06063     
1           	920         	4.083       	0.02532     	0.0507      	0.04246     
1           	925         	4.033       	0.03401     	0.07718     	0.02635     
1           	930         	3.9         	0.04073     	0.07893     	0.03066     
1           	935         	4.05        	0.03316     	0.08119     	0.03742     
1           	940         	4.017       	0.04071     	0.08328     	0.02785     
1           	945         	4.05        	0.01462     	0.05152     	0.0155      
1           	950         	3.967       	0.03365     	0.0627      	0.01517     
1           	955         	4.1         	0.02245     	0.03511     	0.02552     
1           	960         	4.167       	0.02512     	0.02668     	0.02261     
1           	965         	4.117       	0.02298     	0.03762     	0.02558     
1           	970         	4.117       	0.01367     	0.0382      	0.02562     
1           	975         	3.983       	0.05776     	0.05109     	0.03262     
1           	980         	3.867       	0.01871     	0.036       	0.02109     
1           	985         	3.95        	0.0226      	0.034       	0.01647     
1           	990         	3.967       	0.02258     	0.05343     	0.02872     
1           	995         	3.75        	0.02887     	0.08296     	0.02588     
1           	1000        	3.817       	0.03247     	0.05639     	0.02438     
1           	1005        	3.833       	0.02623     	0.08646     	0.04677     
1           	1010        	3.983       	0.01079     	0.04729     	0.01718     
1           	1015        	3.867       	0.01439     	0.04752     	0.02546     
1           	1020        	3.817       	0.01957     	0.05499     	0.01991     
1           	1025        	3.817       	0.01859     	0.06311     	0.0317      
1           	1030        	3.85        	0.02141     	0.05478     	0.01866     
1           	1035        	3.75        	0.02031     	0.04265     	0.01325     
1           	1040        	3.617       	0.01803     	0.0373      	0.02774     
1           	1045        	3.65        	0.02279     	0.05558     	0.03221     
1           	1050        	3.683       	0.0117      	0.03082     	0.01901     
1           	1055        	3.583       	0.01053     	0.03815     	0.02977     
1           	1060        	3.717       	0.01682     	0.02355     	0.02256     
1           	1065        	3.55        	0.03198     	0.04695     	0.0329      
1           	1070        	3.717       	0.02048     	0.04423     	0.02869     
1           	1075        	3.633       	0.02591     	0.05224     	0.02092     
1           	1080        	3.433       	0.02735     	0.03929     	0.01717     
1           	1085        	3.5         	0.02817     	0.07079     	0.02912     
1           	1090        	3.517       	0.02894     	0.06307     	0.03199     
1           	1095        	3.55        	0.01674     	0.03878     	0.02179     
1           	1100        	3.583       	0.01908     	0.02979     	0.04459     
1           	1105        	3.55        	0.03179     	0.0342      	0.02951     
1           	1110        	3.467       	0.01208     	0.047       	0.02893     
1           	1115        	3.433       	0.02742     	0.06903     	0.02147     
1           	1120        	3.517       	0.04196     	0.0672      	0.01758     
1           	1125        	3.583       	0.03554     	0.05331     	0.008689    
1           	1130        	3.433       	0.03964     	0.04396     	0.0299      
1           	1135        	3.533       	0.03011     	0.06432     	0.03006     
1           	1140        	3.667       	0.01691     	0.06423     	0.02983     
1           	1145        	3.45        	0.03268     	0.06472     	0.03534     
1           	1150        	3.583       	0.03995     	0.077       	0.01547     
1           	1155        	3.45        	0.04241     	0.08361     	0.02414     
1           	1160        	3.533       	0.01588     	0.06623     	0.03648     
1           	1165        	3.467       	0.03146     	0.06114     	0.01752     
1           	1170        	3.467       	0.03498     	0.05498     	0.03701     
1           	1175        	3.583       	0.02022     	0.03873     	0.02909     
1           	1180        	3.367       	0.01777     	0.03398     	0.02327     
1           	1185        	3.3         	0.01206     	0.02195     	-0.0003054  
1           	1190        	3.383       	0.01961     	0.06402     	0.03157     
1           	1195        	3.45        	0.03496     	0.05933     	0.03425     
1           	1200        	3.617       	0.04662     	0.05135     	0.0317      
1           	1205        	3.55        	0.03395     	0.04204     	0.03474     
1           	1210        	3.65        	0.02534     	0.04826     	0.01796     
1           	1215        	3.65        	0.02667     	0.0361      	0.02988     
1           	1220        	3.783       	0.02621     	0.05382     	0.01355     
1           	1225        	3.8         	0.03986     	0.0435      	0.04158     
1           	1230        	3.55        	0.02149     	0.0598      	0.03395     
1           	1235        	3.567       	0.02398     	0.05593     	0.05029     
1           	1240        	3.667       	0.02893     	0.05216     	0.02828     
1           	1245        	3.583       	0.02666     	0.0646      	0.03093     
1           	1250        	3.667       	0.04219     	0.0409      	0.02287     
1           	1255        	3.633       	0.02187     	0.0716      	0.02312     
1           	1260        	3.683       	0.02615     	0.05294     	0.01087     
1           	1265        	3.783       	0.03522     	0.05736     	0.01345     
1           	1270        	3.7         	0.02126     	0.04935     	0.01607     
1           	1275        	3.6         	0.04751     	0.07956     	0.03538     
1           	1280        	3.583       	0.02769     	0.059       	0.03057     
1           	1285        	3.45        	0.03173     	0.06373     	0.01861     
1           	1290        	3.517       	0.03594     	0.06217     	0.03277     
1           	1295        	3.617       	0.02985     	0.0607      	0.02945     
1           	1300        	3.533       	0.01086     	0.05076     	0.02769     
1           	1305        	3.517       	0.02132     	0.05118     	0.03449     
1           	1310        	3.533       	0.01239     	0.02717     	0.01333     
1           	1315        	3.533       	0.03276     	0.04573     	0.01585     
1           	1320        	3.55        	0.02666     	0.04917     	0.0443      
1           	1325        	3.433       	0.008246    	0.03411     	0.0133      
1           	1330        	3.483       	0.01898     	0.04136     	0.0224      
1           	1335        	3.383       	0.02543     	0.05851     	0.04109     
1           	1340        	3.533       	0.03688     	0.05529     	0.02348     
1           	1345        	3.5         	0.01648     	0.0421      	0.01881     
1           	1350        	3.517       	0.02564     	0.03942     	0.01792     
1           	1355        	3.65        	0.03807     	0.05955     	0.03069     
1           	1360        	3.45        	0.02423     	0.06821     	0.03256     
1           	1365        	3.617       	0.01509     	0.05346     	0.01919     
1           	1370        	3.667       	0.04261     	0.05118     	0.01901     
1           	1375        	3.583       	0.03836     	0.06821     	0.02448     
1           	1380        	3.6         	0.04876     	0.07751     	0.0325      
1           	1385        	3.55        	0.05113     	0.08119     	0.02981     
1           	1390        	3.5         	0.03591     	0.07303     	0.03147     
1           	1395        	3.517       	0.04425     	0.05948     	0.01475     
