generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
436         	10          	5.885       	0.0298      	0.05776     	0.02557     
440         	10          	5.793       	0.03093     	0.05963     	0.02931     
444         	10          	5.758       	0.03033     	0.05564     	0.0304      
448         	10          	5.812       	0.03236     	0.05867     	0.03016     
452         	10          	5.827       	0.02944     	0.05391     	0.032       
456         	10          	5.702       	0.03125     	0.05741     	0.02767     
460         	10          	5.705       	0.02729     	0.05901     	0.02913     
464         	10          	5.712       	0.02568     	0.05696     	0.02769     
468         	10          	5.66        	0.02673     	0.05249     	0.02707     
472         	10          	5.62        	0.02764     	0.0592      	0.02847     
476         	10          	5.673       	0.02753     	0.05718     	0.02748     
480         	10          	5.652       	0.03032     	0.05436     	0.02455     
484         	10          	5.612       	0.03105     	0.05844     	0.02908     
488         	10          	5.567       	0.02974     	0.05774     	0.02739     
492         	10          	5.542       	0.03379     	0.05791     	0.02766     
496         	10          	5.563       	0.02511     	0.05283     	0.02489     
500         	10          	5.462       	0.03101     	0.05737     	0.02796     
504         	10          	5.472       	0.02992     	0.05773     	0.03045     
508         	10          	5.465       	0.03254     	0.05743     	0.03236     
512         	10          	5.455       	0.03139     	0.05682     	0.03135     
516         	10          	5.457       	0.02742     	0.05552     	0.03005     
520         	10          	5.495       	0.02613     	0.05604     	0.02776     
524         	10          	5.397       	0.02667     	0.06008     	0.02528     
528         	10          	5.38        	0.02521     	0.05639     	0.02376     
532         	10          	5.323       	0.02698     	0.05819     	0.02943     
536         	10          	5.412       	0.02747     	0.05814     	0.02371     
540         	10          	5.302       	0.03141     	0.06368     	0.03239     
544         	10          	5.333       	0.03014     	0.06741     	0.03094     
548         	10          	5.29        	0.02939     	0.06083     	0.02902     
552         	10          	5.238       	0.03195     	0.068       	0.03157     
556         	10          	5.268       	0.02704     	0.06886     	0.03683     
560         	10          	5.235       	0.02408     	0.06327     	0.02986     
564         	10          	5.193       	0.02856     	0.05976     	0.03148     
568         	10          	5.172       	0.02993     	0.06191     	0.03189     
572         	10          	5.173       	0.02891     	0.06064     	0.03325     
576         	10          	5.147       	0.03127     	0.05311     	0.02932     
580         	10          	5.13        	0.02822     	0.05964     	0.03431     
584         	10          	5.098       	0.02983     	0.05763     	0.02906     
588         	10          	5.093       	0.0246      	0.06037     	0.03125     
592         	10          	5.08        	0.03015     	0.05761     	0.03093     
596         	10          	5.035       	0.03099     	0.05729     	0.02644     
600         	10          	5.052       	0.03146     	0.05668     	0.02794     
604         	10          	5.028       	0.03362     	0.05869     	0.02755     
608         	10          	5.035       	0.03192     	0.05711     	0.02446     
612         	10          	4.96        	0.03097     	0.06263     	0.03069     
616         	10          	5.043       	0.03422     	0.06053     	0.03069     
620         	10          	4.997       	0.03732     	0.06384     	0.02873     
624         	10          	4.937       	0.03222     	0.06197     	0.03103     
628         	10          	4.922       	0.03669     	0.06562     	0.02602     
632         	10          	4.91        	0.03789     	0.07152     	0.02708     
636         	10          	4.93        	0.03202     	0.06257     	0.02742     
640         	10          	4.987       	0.02676     	0.05969     	0.03111     
644         	10          	4.903       	0.0284      	0.06151     	0.02967     
648         	10          	4.932       	0.02534     	0.05347     	0.0248      
652         	10          	4.9         	0.02713     	0.0553      	0.03145     
656         	10          	4.887       	0.02802     	0.05427     	0.02671     
660         	10          	4.925       	0.02952     	0.0544      	0.02563     
664         	10          	4.925       	0.02719     	0.0582      	0.02885     
668         	10          	4.848       	0.03383     	0.06187     	0.0265      
672         	10          	4.815       	0.03181     	0.0593      	0.02884     
676         	10          	4.805       	0.02675     	0.05596     	0.02817     
680         	10          	4.777       	0.03126     	0.06039     	0.02671     
684         	10          	4.742       	0.03263     	0.06374     	0.03284     
688         	10          	4.747       	0.03029     	0.06276     	0.03003     
692         	10          	4.757       	0.02621     	0.05664     	0.02502     
696         	10          	4.728       	0.03145     	0.0645      	0.02905     
700         	10          	4.707       	0.03243     	0.06353     	0.0273      
704         	10          	4.655       	0.03067     	0.06316     	0.03233     
708         	10          	4.673       	0.02746     	0.05957     	0.03177     
712         	10          	4.643       	0.02496     	0.05912     	0.02951     
716         	10          	4.648       	0.0317      	0.06224     	0.0278      
720         	10          	4.69        	0.02682     	0.05408     	0.02568     
724         	10          	4.61        	0.02889     	0.05758     	0.0242      
728         	10          	4.608       	0.02853     	0.05828     	0.03011     
732         	10          	4.635       	0.02688     	0.06004     	0.02987     
736         	10          	4.542       	0.02858     	0.05811     	0.032       
740         	10          	4.573       	0.0271      	0.05666     	0.03243     
744         	10          	4.52        	0.03383     	0.06435     	0.02972     
748         	10          	4.545       	0.03442     	0.06308     	0.02966     
752         	10          	4.553       	0.02895     	0.06549     	0.03333     
756         	10          	4.527       	0.03254     	0.0652      	0.0276      
760         	10          	4.54        	0.02981     	0.06022     	0.03132     
764         	10          	4.505       	0.03465     	0.05852     	0.03165     
768         	10          	4.503       	0.02769     	0.05764     	0.02699     
772         	10          	4.54        	0.02453     	0.05115     	0.02589     
776         	10          	4.532       	0.02845     	0.04967     	0.02542     
780         	10          	4.538       	0.03042     	0.04861     	0.02541     
784         	10          	4.457       	0.0286      	0.0471      	0.02398     
788         	10          	4.465       	0.02849     	0.05644     	0.025       
792         	10          	4.46        	0.0227      	0.04615     	0.02424     
796         	10          	4.492       	0.02985     	0.05368     	0.02322     
800         	10          	4.485       	0.03069     	0.05446     	0.02842     
804         	10          	4.442       	0.03455     	0.05652     	0.02625     
808         	10          	4.45        	0.03201     	0.05554     	0.02803     
812         	10          	4.397       	0.03124     	0.05935     	0.02547     
816         	10          	4.413       	0.03118     	0.05402     	0.0279      
820         	10          	4.333       	0.03415     	0.05779     	0.03276     
824         	10          	4.337       	0.02733     	0.05082     	0.0254      
828         	10          	4.328       	0.02633     	0.05553     	0.02696     
832         	10          	4.353       	0.03223     	0.05943     	0.02719     
836         	10          	4.35        	0.02914     	0.05348     	0.02451     
840         	10          	4.318       	0.02355     	0.05347     	0.02897     
844         	10          	4.348       	0.02656     	0.05662     	0.02342     
848         	10          	4.315       	0.03181     	0.06225     	0.02745     
852         	10          	4.308       	0.02765     	0.05959     	0.02407     
856         	10          	4.293       	0.03545     	0.06162     	0.02523     
860         	10          	4.372       	0.02677     	0.05539     	0.02556     
864         	10          	4.317       	0.02838     	0.05398     	0.02636     
868         	10          	4.367       	0.02999     	0.05292     	0.02448     
872         	10          	4.347       	0.02623     	0.04941     	0.02364     
876         	10          	4.313       	0.02598     	0.04944     	0.02079     
880         	10          	4.3         	0.02552     	0.05137     	0.02235     
884         	10          	4.312       	0.02616     	0.05594     	0.03367     
888         	10          	4.352       	0.02541     	0.0496      	0.02408     
892         	10          	4.253       	0.02892     	0.05191     	0.02835     
896         	10          	4.28        	0.03087     	0.05868     	0.02881     
900         	10          	4.272       	0.02889     	0.0532      	0.02536     
904         	10          	4.228       	0.03354     	0.05551     	0.02686     
908         	10          	4.253       	0.02974     	0.05242     	0.02359     
912         	10          	4.283       	0.03159     	0.05624     	0.02465     
916         	10          	4.213       	0.03125     	0.0543      	0.02704     
920         	10          	4.213       	0.02924     	0.05734     	0.02774     
924         	10          	4.273       	0.02808     	0.06046     	0.02919     
928         	10          	4.233       	0.02638     	0.05282     	0.03257     
932         	10          	4.26        	0.02372     	0.05496     	0.03325     
936         	10          	4.2         	0.0248      	0.05557     	0.03512     
940         	10          	4.253       	0.02086     	0.05434     	0.03024     
944         	10          	4.228       	0.02341     	0.0546      	0.02996     
948         	10          	4.228       	0.03336     	0.05357     	0.0307      
952         	10          	4.227       	0.02545     	0.0451      	0.02906     
956         	10          	4.217       	0.02753     	0.0507      	0.02726     
960         	10          	4.145       	0.02792     	0.05028     	0.02574     
964         	10          	4.18        	0.02479     	0.04797     	0.02388     
968         	10          	4.188       	0.02527     	0.05662     	0.02759     
972         	10          	4.228       	0.03073     	0.05781     	0.02531     
976         	10          	4.112       	0.03349     	0.05811     	0.03168     
980         	10          	4.16        	0.03604     	0.06068     	0.03109     
984         	10          	4.152       	0.03396     	0.0669      	0.03353     
