generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
348         	10          	0.06789     	7.852e-06   	8.937e-06   	4.712e-06   
352         	10          	0.07218     	8.918e-06   	2.698e-06   	2.815e-06   
356         	10          	0.1138      	8.5e-06     	3.541e-06   	9.826e-06   
360         	10          	0.1229      	4.869e-06   	1.272e-05   	6.618e-06   
364         	10          	0.1308      	1.88e-06    	9.857e-06   	6.554e-06   
368         	10          	0.1094      	2.615e-06   	1.448e-05   	9e-06       
372         	10          	0.1128      	2.958e-06   	8.96e-06    	5.123e-06   
376         	10          	0.1105      	5.311e-06   	1.546e-05   	6.264e-06   
380         	10          	0.06896     	1.164e-05   	1.004e-05   	1.458e-05   
384         	10          	0.1042      	4.665e-06   	1.018e-05   	6.67e-06    
388         	10          	0.095       	5.411e-06   	5.207e-06   	2.819e-06   
392         	10          	0.1655      	8.254e-06   	1.361e-05   	6.104e-06   
396         	10          	0.08336     	5.197e-06   	8.737e-06   	1.524e-06   
400         	10          	0.1355      	2.931e-06   	6.564e-06   	8.316e-06   
404         	10          	0.1933      	7.631e-06   	9.9e-06     	4.361e-06   
408         	10          	0.1293      	1.199e-05   	9.608e-06   	5.282e-06   
412         	10          	0.1276      	7.387e-06   	9.667e-06   	7.177e-06   
416         	10          	0.1083      	3.801e-06   	8.387e-06   	9.137e-06   
420         	10          	0.1011      	2.116e-05   	2.04e-05    	3.51e-06    
424         	10          	0.1378      	4.737e-06   	6.201e-06   	9.895e-06   
428         	10          	0.0974      	1.227e-05   	4.099e-06   	5.935e-06   
432         	10          	0.1764      	1.085e-05   	1.684e-06   	5.802e-06   
436         	10          	0.1571      	9.24e-06    	1.991e-05   	1.886e-05   
440         	10          	0.1763      	4.306e-06   	1.439e-05   	4.332e-06   
444         	10          	0.1292      	7.752e-06   	1.251e-05   	5.981e-06   
448         	10          	0.1724      	1.12e-05    	7.106e-06   	5.973e-06   
452         	10          	0.1111      	5.048e-06   	4.556e-06   	9.637e-06   
456         	10          	0.1321      	5.529e-06   	6.716e-06   	7.969e-06   
460         	10          	0.1486      	4.546e-06   	1.137e-05   	3.842e-06   
464         	10          	0.1108      	1.093e-05   	8.68e-06    	2.565e-06   
468         	10          	0.1222      	8.053e-06   	7.083e-06   	1.066e-05   
472         	10          	0.1056      	2.377e-06   	2.56e-05    	4.446e-06   
476         	10          	0.1581      	4.492e-06   	8.857e-06   	4.389e-06   
480         	10          	0.07595     	7.282e-06   	1.994e-05   	1.238e-05   
484         	10          	0.127       	6.982e-06   	1.172e-05   	1.061e-05   
488         	10          	0.08596     	6.37e-06    	7.827e-06   	1.071e-06   
492         	10          	0.09832     	5.564e-06   	5.081e-06   	6.807e-06   
496         	10          	0.197       	6.401e-06   	6.005e-06   	1.316e-05   
500         	10          	0.1147      	4.938e-06   	3.974e-06   	4.29e-06    
504         	10          	0.1444      	5.905e-06   	9.347e-06   	3.831e-06   
508         	10          	0.09156     	1.099e-05   	1.974e-05   	8.926e-06   
512         	10          	0.1309      	7.764e-06   	1.598e-05   	6.765e-06   
516         	10          	0.0755      	8.52e-06    	1.046e-05   	4.636e-06   
520         	10          	0.1189      	4.517e-06   	1.67e-05    	4.855e-06   
524         	10          	0.1559      	6.745e-06   	1.231e-05   	1.244e-05   
528         	10          	0.09302     	6.861e-06   	6.284e-06   	6.664e-06   
532         	10          	0.1407      	1.166e-05   	1.11e-05    	2.071e-05   
536         	10          	0.1112      	7.349e-06   	1.225e-05   	1.027e-05   
540         	10          	0.1501      	6.933e-06   	7.265e-06   	6.343e-06   
544         	10          	0.1199      	5.855e-06   	2.007e-05   	5.476e-06   
548         	10          	0.08877     	4.166e-06   	1.259e-05   	1.013e-05   
552         	10          	0.09284     	1.105e-05   	9.736e-06   	6.236e-06   
556         	10          	0.1212      	9.075e-06   	1.865e-05   	7.581e-06   
560         	10          	0.1619      	2.511e-06   	1.612e-05   	1.501e-05   
564         	10          	0.1363      	5.285e-06   	8.989e-06   	4.986e-06   
568         	10          	0.1439      	5.039e-06   	4.66e-06    	5.108e-06   
572         	10          	0.2157      	1.595e-05   	7.313e-06   	7.115e-06   
576         	10          	0.1532      	9.794e-06   	1.212e-05   	8.424e-06   
580         	10          	0.1532      	4.411e-06   	8.784e-06   	5.16e-06    
584         	10          	0.1571      	1.573e-05   	3.979e-06   	7.505e-06   
588         	10          	0.1783      	5.795e-06   	1.037e-05   	4.772e-06   
592         	10          	0.1515      	8.643e-06   	1.26e-05    	1.003e-05   
596         	10          	0.1312      	5.7e-06     	1.047e-05   	1.145e-05   
600         	10          	0.1773      	7.59e-06    	1.655e-05   	9.635e-06   
604         	10          	0.1263      	4.3e-06     	1.051e-05   	1.013e-05   
608         	10          	0.1511      	8.872e-06   	4.817e-06   	4.24e-06    
612         	10          	0.1515      	2.647e-06   	8.631e-06   	1.088e-05   
616         	10          	0.2204      	1.371e-05   	2.139e-05   	4.396e-06   
620         	10          	0.2143      	1.163e-05   	8.779e-06   	3.785e-06   
624         	10          	0.1477      	4.658e-06   	1.563e-05   	8.944e-06   
628         	10          	0.2207      	6.436e-06   	1.209e-05   	8.527e-06   
632         	10          	0.1422      	1.199e-05   	1.134e-05   	1.617e-05   
636         	10          	0.1573      	3.453e-06   	1.861e-05   	6.189e-06   
640         	10          	0.1878      	6.438e-06   	1.753e-05   	3.567e-06   
644         	10          	0.1412      	8.292e-06   	5.783e-06   	8.354e-06   
648         	10          	0.1226      	3.986e-06   	1.386e-05   	4.081e-06   
652         	10          	0.1245      	1.17e-05    	8.711e-06   	6.93e-06    
656         	10          	0.1934      	5.796e-06   	1.364e-05   	7.076e-06   
660         	10          	0.172       	5.238e-06   	2.254e-05   	3.665e-06   
664         	10          	0.1198      	5.987e-06   	1.697e-05   	8.86e-06    
668         	10          	0.1192      	4.935e-06   	1.368e-05   	8.452e-06   
672         	10          	0.105       	2.164e-05   	1.938e-05   	3.518e-06   
676         	10          	0.1025      	9.885e-06   	1.642e-05   	1.433e-05   
680         	10          	0.177       	8.628e-06   	1.109e-05   	7.82e-06    
684         	10          	0.1526      	2.133e-05   	4.516e-06   	6.207e-06   
688         	10          	0.1476      	4.361e-06   	1.073e-05   	8.446e-06   
692         	10          	0.1407      	9.766e-06   	6.267e-06   	7.405e-06   
696         	10          	0.1624      	9.196e-06   	1.445e-05   	7.437e-06   
700         	10          	0.1402      	1.313e-05   	1.537e-05   	6.347e-06   
704         	10          	0.15        	9.089e-06   	1.341e-05   	1.695e-05   
708         	10          	0.1711      	4.316e-06   	1.188e-05   	3.035e-06   
712         	10          	0.1617      	8.271e-06   	5.323e-06   	4.579e-06   
716         	10          	0.1412      	8.726e-06   	8.463e-06   	9.888e-06   
720         	10          	0.1213      	1.368e-05   	1.641e-05   	2.477e-06   
724         	10          	0.1406      	3.482e-06   	1.276e-05   	9.629e-06   
728         	10          	0.2184      	5.727e-06   	1.153e-05   	1.519e-05   
732         	10          	0.1255      	4.671e-06   	2.666e-05   	1.186e-05   
736         	10          	0.1574      	9.357e-06   	9.039e-06   	7.96e-06    
740         	10          	0.1725      	3.73e-06    	1.768e-05   	1.237e-05   
744         	10          	0.1322      	6.773e-06   	1.676e-05   	1.053e-05   
748         	10          	0.1593      	6.842e-06   	6.589e-06   	1.823e-06   
752         	10          	0.1281      	1.274e-05   	7.346e-06   	7.687e-06   
756         	10          	0.08897     	7.045e-06   	2.399e-05   	2.343e-05   
760         	10          	0.1552      	1.777e-05   	1.119e-05   	3.862e-06   
764         	10          	0.1201      	1.111e-05   	1.806e-05   	7.085e-06   
768         	10          	0.1488      	8.653e-06   	2.057e-05   	9.065e-06   
772         	10          	0.08734     	5.92e-06    	6.093e-06   	3.977e-06   
776         	10          	0.09567     	9.586e-06   	1.257e-05   	1.049e-05   
780         	10          	0.09289     	2.4e-05     	1.964e-05   	8.589e-06   
