generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
540         	10          	9.547       	0.007009    	0.009235    	0.005429    
545         	10          	9.537       	0.003369    	0.009043    	0.004927    
550         	10          	9.493       	0.002757    	0.009398    	0.003541    
555         	10          	9.405       	0.004998    	0.01154     	0.005506    
560         	10          	9.293       	0.005474    	0.01044     	0.005315    
565         	10          	9.288       	0.004583    	0.008964    	0.005314    
570         	10          	9.368       	0.004464    	0.008779    	0.003965    
575         	10          	9.248       	0.005927    	0.01056     	0.002796    
580         	10          	9.257       	0.00443     	0.009809    	0.00399     
585         	10          	9.142       	0.003874    	0.009381    	0.005549    
590         	10          	9.15        	0.002872    	0.008915    	0.004916    
595         	10          	9.122       	0.006006    	0.01023     	0.00459     
600         	10          	9.073       	0.004491    	0.009265    	0.004097    
605         	10          	9.058       	0.005038    	0.0108      	0.00371     
610         	10          	9.07        	0.003426    	0.01018     	0.004857    
615         	10          	9.067       	0.002893    	0.008194    	0.003514    
620         	10          	8.965       	0.004688    	0.007583    	0.005508    
625         	10          	8.998       	0.004327    	0.009269    	0.004086    
630         	10          	8.935       	0.005153    	0.01074     	0.004769    
635         	10          	8.995       	0.004157    	0.01026     	0.003825    
640         	10          	8.912       	0.004372    	0.01001     	0.003155    
645         	10          	8.792       	0.005459    	0.01109     	0.004876    
650         	10          	8.88        	0.005633    	0.0094      	0.003139    
655         	10          	8.843       	0.003867    	0.008953    	0.004624    
660         	10          	8.843       	0.0044      	0.007546    	0.004096    
665         	10          	8.772       	0.003425    	0.008779    	0.004195    
670         	10          	8.758       	0.002692    	0.009539    	0.004642    
675         	10          	8.655       	0.005534    	0.01324     	0.005474    
680         	10          	8.642       	0.002952    	0.008134    	0.005589    
685         	10          	8.623       	0.00454     	0.01063     	0.005354    
690         	10          	8.555       	0.003935    	0.01086     	0.004884    
695         	10          	8.605       	0.003714    	0.009092    	0.0034      
700         	10          	8.597       	0.005858    	0.009149    	0.005346    
705         	10          	8.423       	0.005879    	0.01222     	0.004487    
710         	10          	8.497       	0.005139    	0.008745    	0.003053    
715         	10          	8.467       	0.003461    	0.009424    	0.005354    
720         	10          	8.467       	0.003266    	0.009309    	0.006944    
725         	10          	8.468       	0.005392    	0.009744    	0.003949    
730         	10          	8.34        	0.004985    	0.009141    	0.004215    
735         	10          	8.39        	0.003444    	0.009574    	0.003513    
740         	10          	8.335       	0.004396    	0.01019     	0.003977    
745         	10          	8.34        	0.005539    	0.01019     	0.003023    
750         	10          	8.287       	0.004613    	0.008925    	0.002341    
755         	10          	8.257       	0.00391     	0.009488    	0.004822    
760         	10          	8.315       	0.006065    	0.01056     	0.004394    
765         	10          	8.248       	0.005188    	0.008274    	0.003095    
770         	10          	8.265       	0.004191    	0.009671    	0.00503     
775         	10          	8.25        	0.004922    	0.009228    	0.00526     
780         	10          	8.132       	0.004976    	0.009391    	0.004996    
785         	10          	8.11        	0.005786    	0.00854     	0.00392     
790         	10          	8.113       	0.00437     	0.01104     	0.005506    
795         	10          	8.073       	0.004578    	0.008357    	0.004149    
800         	10          	8.085       	0.004002    	0.008852    	0.004955    
805         	10          	7.997       	0.005088    	0.01293     	0.00574     
810         	10          	7.998       	0.006616    	0.01326     	0.008249    
815         	10          	8.07        	0.002412    	0.007239    	0.004774    
820         	10          	7.94        	0.006168    	0.008802    	0.001962    
825         	10          	7.947       	0.003848    	0.007254    	0.003625    
830         	10          	7.927       	0.004167    	0.0094      	0.004514    
835         	10          	7.935       	0.003447    	0.008803    	0.003379    
840         	10          	7.895       	0.005452    	0.009547    	0.002971    
845         	10          	7.908       	0.003822    	0.009696    	0.00285     
850         	10          	7.867       	0.005341    	0.0101      	0.004204    
855         	10          	7.852       	0.005305    	0.01008     	0.005206    
860         	10          	7.833       	0.003876    	0.009221    	0.004376    
865         	10          	7.817       	0.00406     	0.008776    	0.0042      
870         	10          	7.81        	0.004392    	0.008544    	0.003499    
875         	10          	7.827       	0.005043    	0.008537    	0.004015    
880         	10          	7.853       	0.004598    	0.009726    	0.005245    
885         	10          	7.808       	0.003551    	0.009907    	0.00202     
890         	10          	7.813       	0.004376    	0.007671    	0.003715    
895         	10          	7.8         	0.004       	0.009869    	0.005304    
900         	10          	7.753       	0.005363    	0.01001     	0.005657    
905         	10          	7.747       	0.003718    	0.00949     	0.00481     
910         	10          	7.715       	0.003778    	0.007368    	0.004925    
915         	10          	7.787       	0.004628    	0.008908    	0.003449    
920         	10          	7.715       	0.002028    	0.008431    	0.002115    
925         	10          	7.697       	0.004991    	0.009603    	0.003581    
930         	10          	7.652       	0.004855    	0.008635    	0.004167    
935         	10          	7.685       	0.003703    	0.008381    	0.003472    
940         	10          	7.657       	0.003372    	0.0081      	0.003496    
945         	10          	7.627       	0.005653    	0.009777    	0.003571    
950         	10          	7.577       	0.004254    	0.007644    	0.004048    
955         	10          	7.595       	0.003527    	0.009356    	0.004307    
960         	10          	7.642       	0.004855    	0.009136    	0.005838    
965         	10          	7.598       	0.006413    	0.009026    	0.003518    
970         	10          	7.598       	0.00563     	0.01131     	0.005095    
975         	10          	7.603       	0.002661    	0.008747    	0.004259    
980         	10          	7.542       	0.004217    	0.009082    	0.00579     
985         	10          	7.612       	0.003379    	0.008362    	0.003698    
990         	10          	7.543       	0.004224    	0.007068    	0.004333    
995         	10          	7.458       	0.00302     	0.009067    	0.00421     
1000        	10          	7.48        	0.003456    	0.008201    	0.004144    
1005        	10          	7.522       	0.006473    	0.01158     	0.004411    
1010        	10          	7.515       	0.005501    	0.008257    	0.005851    
1015        	10          	7.42        	0.005549    	0.01017     	0.004342    
1020        	10          	7.407       	0.007291    	0.009777    	0.006434    
1025        	10          	7.367       	0.004472    	0.009045    	0.004206    
1030        	10          	7.383       	0.003643    	0.008028    	0.004613    
1035        	10          	7.395       	0.003693    	0.009611    	0.005533    
1040        	10          	7.305       	0.002898    	0.006292    	0.003926    
1045        	10          	7.398       	0.002954    	0.008817    	0.00501     
1050        	10          	7.423       	0.003482    	0.008721    	0.00231     
1055        	10          	7.333       	0.003982    	0.008919    	0.003489    
1060        	10          	7.32        	0.004732    	0.007627    	0.0026      
1065        	10          	7.348       	0.004165    	0.01001     	0.004811    
1070        	10          	7.332       	0.005457    	0.008494    	0.003323    
1075        	10          	7.307       	0.003816    	0.008837    	0.004131    
1080        	10          	7.337       	0.004888    	0.008416    	0.003093    
1085        	10          	7.28        	0.005632    	0.01248     	0.00323     
1090        	10          	7.26        	0.004835    	0.009639    	0.004649    
1095        	10          	7.253       	0.003858    	0.006554    	0.00219     
1100        	10          	7.263       	0.004505    	0.007172    	0.003662    
1105        	10          	7.227       	0.005981    	0.009106    	0.00416     
1110        	10          	7.198       	0.001887    	0.007962    	0.001899    
1115        	10          	7.138       	0.003953    	0.011       	0.005252    
1120        	10          	7.202       	0.003201    	0.008077    	0.004887    
1125        	10          	7.207       	0.004582    	0.01183     	0.005073    
1130        	10          	7.107       	0.004319    	0.009528    	0.005858    
1135        	10          	7.122       	0.004807    	0.009295    	0.004358    
1140        	10          	7.135       	0.004974    	0.008835    	0.00424     
1145        	10          	7.145       	0.00431     	0.009195    	0.004833    
1150        	10          	7.118       	0.007505    	0.01028     	0.005075    
1155        	10          	7.042       	0.00384     	0.009044    	0.004363    
1160        	10          	7.033       	0.004906    	0.009909    	0.004555    
1165        	10          	7.063       	0.001928    	0.01033     	0.004746    
1170        	10          	7.047       	0.00313     	0.008402    	0.005134    
1175        	10          	7.077       	0.004652    	0.007239    	0.003404    
1180        	10          	7.057       	0.004296    	0.01026     	0.004629    
1185        	10          	7.055       	0.002849    	0.009457    	0.003991    
1190        	10          	7.033       	0.004532    	0.007201    	0.003338    
1195        	10          	7.05        	0.005551    	0.007994    	0.004373    
1200        	10          	7.035       	0.004665    	0.01162     	0.00474     
1205        	10          	7.005       	0.003995    	0.008504    	0.006376    
1210        	10          	6.972       	0.003548    	0.01037     	0.004414    
1215        	10          	6.967       	0.004901    	0.01135     	0.003927    
1220        	10          	7.052       	0.003165    	0.008771    	0.004952    
1225        	10          	6.987       	0.005306    	0.009191    	0.003593    
1230        	10          	6.95        	0.004305    	0.01077     	0.004422    
1235        	10          	6.957       	0.005079    	0.01076     	0.004761    
1240        	10          	6.973       	0.003033    	0.009309    	0.004687    
1245        	10          	6.898       	0.003599    	0.01063     	0.005066    
1250        	10          	6.948       	0.003567    	0.01085     	0.005033    
1255        	10          	6.877       	0.005775    	0.009198    	0.004541    
1260        	10          	6.915       	0.004852    	0.01123     	0.003422    
1265        	10          	6.922       	0.004904    	0.008418    	0.003854    
1270        	10          	6.917       	0.005114    	0.008681    	0.004229    
1275        	10          	6.932       	0.00247     	0.009369    	0.002185    
1280        	10          	6.83        	0.006198    	0.008965    	0.004316    
1285        	10          	6.883       	0.004582    	0.01083     	0.005798    
1290        	10          	6.79        	0.004621    	0.01069     	0.00167     
1295        	10          	6.83        	0.005368    	0.008768    	0.005194    
1300        	10          	6.807       	0.005298    	0.01116     	0.003668    
1305        	10          	6.857       	0.004063    	0.008197    	0.004312    
1310        	10          	6.852       	0.004577    	0.01018     	0.006156    
1315        	10          	6.878       	0.003741    	0.008576    	0.00492     
1320        	10          	6.787       	0.003501    	0.01066     	0.005015    
1325        	10          	6.8         	0.004281    	0.007836    	0.003278    
1330        	10          	6.833       	0.00327     	0.00915     	0.00426     
1335        	10          	6.832       	0.005862    	0.01077     	0.004228    
1340        	10          	6.743       	0.00534     	0.009345    	0.003507    
1345        	10          	6.782       	0.00555     	0.008335    	0.005446    
1350        	10          	6.747       	0.004304    	0.008187    	0.003968    
1355        	10          	6.743       	0.005094    	0.009909    	0.004013    
1360        	10          	6.75        	0.003449    	0.01029     	0.003851    
1365        	10          	6.712       	0.005998    	0.0094      	0.00492     
1370        	10          	6.73        	0.004798    	0.01        	0.004072    
1375        	10          	6.753       	0.003436    	0.01097     	0.005388    
1380        	10          	6.703       	0.004202    	0.008336    	0.004627    
1385        	10          	6.68        	0.003077    	0.009237    	0.004428    
1390        	10          	6.697       	0.003281    	0.007684    	0.005822    
1395        	10          	6.648       	0.005645    	0.007851    	0.001852    
1400        	10          	6.653       	0.004943    	0.007617    	0.002715    
1405        	10          	6.64        	0.004872    	0.009457    	0.0049      
1410        	10          	6.63        	0.006254    	0.009417    	0.003324    
1415        	10          	6.597       	0.004639    	0.01052     	0.005731    
1420        	10          	6.585       	0.003717    	0.009114    	0.004902    
1425        	10          	6.607       	0.004023    	0.00973     	0.004863    
1430        	10          	6.54        	0.003848    	0.00937     	0.004352    
1435        	10          	6.523       	0.002421    	0.006999    	0.004322    
1440        	10          	6.523       	0.004807    	0.01131     	0.005261    
1445        	10          	6.525       	0.00409     	0.008137    	0.002913    
1450        	10          	6.553       	0.005686    	0.009451    	0.005024    
1455        	10          	6.513       	0.004779    	0.01269     	0.007352    
1460        	10          	6.477       	0.003016    	0.009552    	0.002233    
1465        	10          	6.473       	0.005611    	0.008024    	0.004354    
1470        	10          	6.495       	0.004246    	0.008064    	0.004065    
1475        	10          	6.45        	0.005822    	0.00984     	0.004415    
1480        	10          	6.388       	0.006022    	0.009613    	0.004971    
1485        	10          	6.447       	0.002927    	0.008451    	0.003639    
1490        	10          	6.465       	0.005769    	0.008552    	0.005161    
1495        	10          	6.405       	0.004282    	0.006719    	0.00174     
1500        	10          	6.397       	0.004221    	0.008702    	0.004399    
1505        	10          	6.355       	0.002237    	0.007691    	0.002186    
1510        	10          	6.37        	0.003155    	0.008606    	0.003639    
1515        	10          	6.415       	0.004197    	0.008791    	0.003075    
1520        	10          	6.337       	0.005259    	0.01153     	0.005887    
1525        	10          	6.433       	0.004724    	0.009965    	0.004577    
1530        	10          	6.412       	0.00458     	0.006046    	0.002937    
1535        	10          	6.448       	0.003214    	0.00817     	0.002571    
1540        	10          	6.388       	0.003321    	0.006624    	0.002644    
1545        	10          	6.378       	0.003143    	0.01043     	0.00469     
